Province_State,week,retail_and_recreation_percent_change_from_baseline
Utah,2020-W19,-12.867469879518072
Utah,2020-W20,-12.966666666666667
Utah,2020-W21,-2.9215686274509802
Utah,2020-W22,-1.8415841584158417
Utah,2020-W23,-2.98019801980198
Utah,2020-W24,-1.7821782178217822
Utah,2020-W25,1.35
Utah,2020-W26,1.029126213592233
Utah,2020-W27,3.019607843137255
Utah,2020-W28,3.2450980392156863
Utah,2020-W29,1.3529411764705883
Utah,2020-W30,0.1485148514851485
Utah,2020-W31,0.8415841584158416
Utah,2020-W32,2.5686274509803924
Utah,2020-W33,0.5196078431372549
Utah,2020-W34,-7.122448979591836
Utah,2020-W35,-7.204081632653061
Utah,2020-W36,-6.326530612244898
Utah,2020-W37,-2.1267605633802815
Utah,2020-W38,0.09523809523809523
Utah,2020-W39,-0.41346153846153844
Utah,2020-W40,-1.561904761904762
Utah,2020-W41,-1.8
Utah,2020-W42,-1.9514563106796117
Utah,2020-W43,-3.619047619047619
Utah,2020-W44,-5.3428571428571425
Utah,2020-W45,-8.673076923076923
Utah,2020-W46,-12.65
Utah,2020-W47,-11.227722772277227
Utah,2020-W48,-15.930693069306932
Utah,2020-W49,-8.875
Utah,2020-W50,-9.097087378640778
Utah,2020-W51,-5.754901960784314
Utah,2020-W52,-11.07
Utah,2020-W53,2.593220338983051
Vermont,2020-W07,17.96153846153846
Vermont,2020-W08,10.098901098901099
Vermont,2020-W09,7.164835164835165
Vermont,2020-W10,10.527472527472527
Vermont,2020-W11,1.4285714285714286
Vermont,2020-W12,-34.18681318681319
Vermont,2020-W13,-51.989010989010985
Vermont,2020-W14,-54.02197802197802
Vermont,2020-W15,-56.13513513513514
Vermont,2020-W16,-50.73684210526316
Vermont,2020-W17,-46.61538461538461
Vermont,2020-W18,-40.76315789473684
Vermont,2020-W19,-38.5
Vermont,2020-W20,-32.56896551724138
Vermont,2020-W21,-16.2875
Vermont,2020-W22,-19.31168831168831
Vermont,2020-W23,-15.5
Vermont,2020-W24,-12.506172839506172
Vermont,2020-W25,-7.0375
Vermont,2020-W26,-8.325
Vermont,2020-W27,-2.8227848101265822
Vermont,2020-W28,-4.1625
Vermont,2020-W29,-4.82051282051282
Vermont,2020-W30,-3.4050632911392404
Vermont,2020-W31,-2.8354430379746836
Vermont,2020-W32,-2.4430379746835444
Vermont,2020-W33,-1.3037974683544304
Vermont,2020-W34,-9.214285714285714
Vermont,2020-W35,-8.071428571428571
Vermont,2020-W36,-5.642857142857143
Vermont,2020-W37,-8.534883720930232
Vermont,2020-W38,-4.012658227848101
Vermont,2020-W39,-2.5316455696202533
Vermont,2020-W40,-0.6708860759493671
Vermont,2020-W41,2.3205128205128207
Vermont,2020-W42,-4.35
Vermont,2020-W43,-10.177215189873417
Vermont,2020-W44,-13.938271604938272
Vermont,2020-W45,-14.049382716049383
Vermont,2020-W46,-18.11111111111111
Vermont,2020-W47,-23.15
Vermont,2020-W48,-28.430379746835442
Vermont,2020-W49,-22.0
Vermont,2020-W50,-21.333333333333332
Vermont,2020-W51,-19.582278481012658
Vermont,2020-W52,-21.116883116883116
Vermont,2020-W53,-6.7555555555555555
Virginia,2020-W07,6.5
Virginia,2020-W08,3.4371108343711083
Virginia,2020-W09,9.74346201743462
Virginia,2020-W10,12.119047619047619
Virginia,2020-W11,6.853932584269663
Virginia,2020-W12,-18.877450980392158
Virginia,2020-W13,-32.48355663824604
Virginia,2020-W14,-34.64233576642336
Virginia,2020-W15,-39.44897959183673
Virginia,2020-W16,-33.38255033557047
Virginia,2020-W17,-32.921875
Virginia,2020-W18,-26.567264573991032
Virginia,2020-W19,-23.812641083521445
Virginia,2020-W20,-21.856565656565657
Virginia,2020-W21,-19.872897196261682
Virginia,2020-W22,-16.8
Virginia,2020-W23,-11.474766355140186
Virginia,2020-W24,-9.159474671669793
Virginia,2020-W25,-10.033519553072626
Virginia,2020-W26,-8.186567164179104
Virginia,2020-W27,-5.078947368421052
Virginia,2020-W28,-6.121722846441948
Virginia,2020-W29,-6.700934579439252
Virginia,2020-W30,-7.916044776119403
Virginia,2020-W31,-6.56015037593985
Virginia,2020-W32,-6.842990654205607
Virginia,2020-W33,-9.25233644859813
Virginia,2020-W34,-15.109452736318408
Virginia,2020-W35,-16.004901960784313
Virginia,2020-W36,-14.261083743842365
Virginia,2020-W37,-12.03206997084548
Virginia,2020-W38,-7.97378277153558
Virginia,2020-W39,-9.014869888475836
Virginia,2020-W40,-6.962406015037594
Virginia,2020-W41,-9.876635514018691
Virginia,2020-W42,-8.790654205607476
Virginia,2020-W43,-8.526119402985074
Virginia,2020-W44,-9.972170686456401
Virginia,2020-W45,-9.063670411985019
Virginia,2020-W46,-11.927509293680297
Virginia,2020-W47,-12.303538175046555
Virginia,2020-W48,-18.257407407407406
Virginia,2020-W49,-11.96660482374768
Virginia,2020-W50,-12.908582089552239
Virginia,2020-W51,-14.83457249070632
Virginia,2020-W52,-18.986792452830187
Virginia,2020-W53,-5.322033898305085
Washington,2020-W07,13.161764705882353
Washington,2020-W08,7.919831223628692
Washington,2020-W09,10.751054852320674
Washington,2020-W10,8.84873949579832
Washington,2020-W11,1.1506276150627615
Washington,2020-W12,-25.133333333333333
Washington,2020-W13,-42.891666666666666
Washington,2020-W14,-41.178423236514526
Washington,2020-W15,-37.70652173913044
Washington,2020-W16,-30.445652173913043
Washington,2020-W17,-30.16304347826087
Washington,2020-W18,-24.815217391304348
Washington,2020-W19,-18.820652173913043
Washington,2020-W20,-22.62
Washington,2020-W21,-17.245283018867923
Washington,2020-W22,-16.22641509433962
Washington,2020-W23,-9.327014218009479
Washington,2020-W24,-8.481132075471699
Washington,2020-W25,-2.8632075471698113
Washington,2020-W26,-2.141509433962264
Washington,2020-W27,-0.02857142857142857
Washington,2020-W28,-0.6509433962264151
Washington,2020-W29,-0.15311004784688995
Washington,2020-W30,-0.8086124401913876
Washington,2020-W31,-0.3175355450236967
Washington,2020-W32,0.2619047619047619
Washington,2020-W33,0.0861244019138756
Washington,2020-W34,-12.68421052631579
Washington,2020-W35,-11.884210526315789
Washington,2020-W36,-9.806451612903226
Washington,2020-W37,-10.880281690140846
Washington,2020-W38,-6.786729857819905
Washington,2020-W39,-7.726415094339623
Washington,2020-W40,-5.046948356807512
Washington,2020-W41,-8.131455399061032
Washington,2020-W42,-8.173708920187794
Washington,2020-W43,-9.88262910798122
Washington,2020-W44,-9.342723004694836
Washington,2020-W45,-12.608490566037736
Washington,2020-W46,-13.462264150943396
Washington,2020-W47,-21.79245283018868
Washington,2020-W48,-25.816901408450704
Washington,2020-W49,-18.89622641509434
Washington,2020-W50,-20.62857142857143
Washington,2020-W51,-17.760563380281692
Washington,2020-W52,-22.316037735849058
Washington,2020-W53,-12.867768595041323
West Virginia,2020-W07,6.552631578947368
West Virginia,2020-W08,4.881481481481481
West Virginia,2020-W09,10.861940298507463
West Virginia,2020-W10,14.466417910447761
West Virginia,2020-W11,9.472324723247233
West Virginia,2020-W12,-18.124542124542124
West Virginia,2020-W13,-37.0
West Virginia,2020-W14,-33.37269372693727
West Virginia,2020-W15,-42.87128712871287
West Virginia,2020-W16,-35.21153846153846
West Virginia,2020-W17,-32.970873786407765
West Virginia,2020-W18,-23.81188118811881
West Virginia,2020-W19,-19.4
West Virginia,2020-W20,-14.806722689075631
West Virginia,2020-W21,-8.351145038167939
West Virginia,2020-W22,-2.976923076923077
West Virginia,2020-W23,1.853846153846154
West Virginia,2020-W24,1.1307692307692307
West Virginia,2020-W25,0.45384615384615384
West Virginia,2020-W26,0.20454545454545456
West Virginia,2020-W27,1.894736842105263
West Virginia,2020-W28,-2.1954887218045114
West Virginia,2020-W29,-3.8496240601503757
West Virginia,2020-W30,-5.2384615384615385
West Virginia,2020-W31,-3.404580152671756
West Virginia,2020-W32,-3.213740458015267
West Virginia,2020-W33,-5.412213740458015
West Virginia,2020-W34,-12.147058823529411
West Virginia,2020-W35,-12.147058823529411
West Virginia,2020-W36,-9.545454545454545
West Virginia,2020-W37,-9.115384615384615
West Virginia,2020-W38,-3.5294117647058822
West Virginia,2020-W39,-5.051851851851852
West Virginia,2020-W40,-3.7925925925925927
West Virginia,2020-W41,-6.153284671532846
West Virginia,2020-W42,-7.217391304347826
West Virginia,2020-W43,-8.246376811594203
West Virginia,2020-W44,-8.318840579710145
West Virginia,2020-W45,-7.841726618705036
West Virginia,2020-W46,-11.37410071942446
West Virginia,2020-W47,-12.576642335766424
West Virginia,2020-W48,-22.985915492957748
West Virginia,2020-W49,-14.395522388059701
West Virginia,2020-W50,-13.18978102189781
West Virginia,2020-W51,-15.135714285714286
West Virginia,2020-W52,-21.333333333333332
West Virginia,2020-W53,-5.128571428571429
Wisconsin,2020-W07,12.683823529411764
Wisconsin,2020-W08,4.98744769874477
Wisconsin,2020-W09,7.64375
Wisconsin,2020-W10,9.045833333333333
Wisconsin,2020-W11,3.8385093167701863
Wisconsin,2020-W12,-32.68041237113402
Wisconsin,2020-W13,-49.05625
Wisconsin,2020-W14,-45.16460905349794
Wisconsin,2020-W15,-47.731617647058826
Wisconsin,2020-W16,-38.54909090909091
Wisconsin,2020-W17,-34.832116788321166
Wisconsin,2020-W18,-28.959558823529413
Wisconsin,2020-W19,-26.68014705882353
Wisconsin,2020-W20,-21.816326530612244
Wisconsin,2020-W21,-6.911764705882353
Wisconsin,2020-W22,-2.267741935483871
Wisconsin,2020-W23,3.2508038585209005
Wisconsin,2020-W24,5.208201892744479
Wisconsin,2020-W25,8.031645569620252
Wisconsin,2020-W26,7.150470219435737
Wisconsin,2020-W27,11.676282051282051
Wisconsin,2020-W28,8.754777070063694
Wisconsin,2020-W29,6.525
Wisconsin,2020-W30,5.697160883280757
Wisconsin,2020-W31,6.841614906832298
Wisconsin,2020-W32,5.827586206896552
Wisconsin,2020-W33,5.4031746031746035
Wisconsin,2020-W34,-7.836206896551724
Wisconsin,2020-W35,-8.663793103448276
Wisconsin,2020-W36,-7.666666666666667
Wisconsin,2020-W37,-4.96039603960396
Wisconsin,2020-W38,1.0900621118012421
Wisconsin,2020-W39,-2.0773993808049536
Wisconsin,2020-W40,-4.539184952978056
Wisconsin,2020-W41,-4.165109034267913
Wisconsin,2020-W42,-8.984615384615385
Wisconsin,2020-W43,-13.562111801242237
Wisconsin,2020-W44,-12.476780185758514
Wisconsin,2020-W45,-11.664634146341463
Wisconsin,2020-W46,-17.98738170347003
Wisconsin,2020-W47,-16.747634069400632
Wisconsin,2020-W48,-20.114285714285714
Wisconsin,2020-W49,-12.718354430379748
Wisconsin,2020-W50,-14.405572755417957
Wisconsin,2020-W51,-10.165605095541402
Wisconsin,2020-W52,-19.563517915309447
Wisconsin,2020-W53,-3.310344827586207
Wyoming,2020-W07,2.3142857142857145
Wyoming,2020-W08,3.514925373134328
Wyoming,2020-W09,5.616541353383458
Wyoming,2020-W10,9.181818181818182
Wyoming,2020-W11,2.0223880597014925
Wyoming,2020-W12,-24.095588235294116
Wyoming,2020-W13,-38.088235294117645
Wyoming,2020-W14,-38.97810218978102
Wyoming,2020-W15,-38.07017543859649
Wyoming,2020-W16,-34.56140350877193
Wyoming,2020-W17,-27.210526315789473
Wyoming,2020-W18,-20.946428571428573
Wyoming,2020-W19,-17.072727272727274
Wyoming,2020-W20,-11.78125
Wyoming,2020-W21,-3.2266666666666666
Wyoming,2020-W22,-0.9605263157894737
Wyoming,2020-W23,4.684210526315789
Wyoming,2020-W24,8.506493506493506
Wyoming,2020-W25,13.026315789473685
Wyoming,2020-W26,14.857142857142858
Wyoming,2020-W27,21.233766233766232
Wyoming,2020-W28,21.2987012987013
Wyoming,2020-W29,20.064935064935064
Wyoming,2020-W30,19.5
Wyoming,2020-W31,19.58974358974359
Wyoming,2020-W32,21.128205128205128
Wyoming,2020-W33,20.386666666666667
Wyoming,2020-W34,2.4375
Wyoming,2020-W35,-0.625
Wyoming,2020-W36,0.8125
Wyoming,2020-W37,5.65
Wyoming,2020-W38,9.818181818181818
Wyoming,2020-W39,4.910256410256411
Wyoming,2020-W40,3.8333333333333335
Wyoming,2020-W41,-0.34615384615384615
Wyoming,2020-W42,-5.012820512820513
Wyoming,2020-W43,-13.012987012987013
Wyoming,2020-W44,-10.194805194805195
Wyoming,2020-W45,-13.584415584415584
Wyoming,2020-W46,-20.12987012987013
Wyoming,2020-W47,-18.337662337662337
Wyoming,2020-W48,-24.28
Wyoming,2020-W49,-15.922077922077921
Wyoming,2020-W50,-17.55263157894737
Wyoming,2020-W51,-13.181818181818182
Wyoming,2020-W52,-20.986842105263158
Wyoming,2020-W53,-7.4186046511627906
